Problem_CUI,Rx_CUI,co_occurrance_probability
C0021843,C1169852,0.006622516556291392
C0022661,C0981742,0.006622516556291391
C4761312,C0691212,0.006620808254514187
C0596601,C4281975,0.006619937694704051
C0020456,C0977275,0.006618531889290012
C0036974,C4082774,0.006617752841317796
C0520863,C0938981,0.0066166740185266875
C2711480,C1169852,0.0066166740185266875
C0344315,C0979757,0.006616257088846881
C0006849,C4082743,0.006615214994487322
C0546817,C0981738,0.006615214994487321
C0394996,C0980636,0.0066147859922179
C0034065,C0989249,0.00661455201443175
C0002064,C4281975,0.006613070539419088
C0036572,C1636717,0.006612410986775179
C0235480,C4048535,0.006611570247933883
C0040053,C0711421,0.006610995128740431
C0038454,C0773592,0.006610841780520053
C0151744,C0690121,0.006610576923076923
C0039070,C0978624,0.006610009442870632
C0019080,C1636717,0.006609049313675649
C0018946,C0973757,0.006609049313675648
C0238052,C0711421,0.006608695652173913
C0019151,C1169852,0.006607929515418503
C1140999,C0938981,0.006607929515418502
C1565489,C0981517,0.0066079295154185015
C0011880,C4082638,0.006606831214161057
C0041582,C0977809,0.006606606606606607
C0012634,C4316969,0.006606110652353427
C0013404,C4082772,0.006606110652353427
C0036974,C0981738,0.0066055045871559635
C0001623,C1169852,0.006605019815059446
C0085681,C1169852,0.006605019815059446
C0012634,C4282000,0.0066042927903137046
C0027051,C0979757,0.00660377358490566
C2364135,C3887765,0.006603275224511358
C0021141,C0973812,0.006602336211274759
C0002064,C0688562,0.006602336211274759
C0751781,C0711421,0.00660180681028492
C0004604,C0981517,0.006601567872369687
C0017181,C0981442,0.006601531555320835
C0028778,C4282005,0.006599788806758183
C0856054,C0711421,0.00659951372004168
C3714660,C0690121,0.006598680263947211
C0007642,C1169852,0.006596306068601584
C0019191,C0979637,0.0065959277315744205
C1135191,C0973812,0.0065956367326230345
C0004604,C0974988,0.0065954359583168445
C1514893,C0989249,0.006594724220623502
C0004604,C0973757,0.0065945214744673655
C1849718,C0710782,0.006592747977225053
C0015970,C0973812,0.006592292089249493
C0027651,C4082772,0.006591595715462785
C0242656,C0989249,0.00659077291791492
C0002940,C4082647,0.006589618815896188
C0013922,C3887765,0.006589351607801792
C1265876,C0977439,0.0065892262753889
C1561643,C0782173,0.006586169045005487
C1321898,C1169852,0.006584723441615453
C0017181,C0773592,0.006584723441615452
C0018965,C0978252,0.006584104091550399
C0032290,C0973812,0.006582278481012658
C0085762,C0980346,0.006578947368421052
C0008031,C4082743,0.006576543660942638
C0027651,C4282005,0.006575486586007364
C0028778,C0687868,0.006574621959237344
C0022658,C0973757,0.006574511126095753
C0206698,C4082638,0.006573235768324445
C0442874,C0973812,0.006572295247724975
C0741439,C1639201,0.0065721203735731575
C0234233,C4048954,0.006571741511500548
C4761312,C4281975,0.006567933032839666
C0206698,C3888181,0.006567425569176883
C2073348,C3887765,0.006566850538481744
C0085669,C0981359,0.00656624179219776
C0085631,C4048954,0.006565988181221274
C0022658,C4082638,0.006565906838453915
C0020456,C0688562,0.0065656565656565654
C0027651,C0973757,0.0065656565656565654
C0001127,C4082647,0.0065656565656565654
C0085631,C3887765,0.006565126050420167
C0009450,C4048845,0.006564551422319475
C0677930,C0979637,0.006563926940639271
C0002064,C0979757,0.006563525550867323
C0546817,C0980346,0.006563245823389021
C1258215,C2343627,0.006563115292058631
C2830004,C3888181,0.0065625
C0020598,C0938981,0.006561679790026247
C2830004,C4082780,0.006560580681183696
C0302148,C1814027,0.006560449859418932
C0041948,C0979637,0.006560182544209927
C0039239,C0140600,0.006560182544209927
C1849718,C0979637,0.006558311947533505
C2830004,C0710783,0.006557377049180329
C0751781,C4048954,0.006557377049180329
C0019054,C4082743,0.006557377049180329
C0267026,C1585531,0.006557377049180328
C0036974,C0980955,0.006556421650761273
C0027651,C0975411,0.006556353418669997
C0344315,C0979637,0.006554573952693076
C0003811,C4048535,0.006553795740032768
C0043144,C0710781,0.0065533980582524265
C0043144,C4082780,0.006553262688232014
C0021308,C0974988,0.006552221202987813
C0028961,C0989249,0.006551518761167362
C0032290,C1585531,0.006551240056153486
C0600688,C1814027,0.006551240056153486
C0041582,C4282061,0.00655118809682434
C3714660,C4048535,0.006550218340611353
C0238052,C1639201,0.006549465701482247
C0302148,C0981367,0.0065485362095531584
C3714660,C3887765,0.006547930853850183
C0036974,C0980346,0.006547619047619048
C0027051,C0979637,0.006547110731568461
C0018799,C1585531,0.0065451145395044414
C0012813,C0690321,0.006544502617801047
C0021308,C0977809,0.006543723973825104
C1265876,C0989249,0.006543723973825104
C0302148,C0974988,0.0065436461196178505
C0023380,C4082743,0.0065430752453653224
C0085631,C0687883,0.006543075245365322
C0012634,C0975164,0.006541845251522671
C1135191,C0690321,0.0065416484954208464
C0038454,C1359886,0.006540557871112535
C0021308,C4082638,0.006539980256663376
C0151908,C0979637,0.006539664486778505
C0265493,C4048845,0.006538796861377507
C0596601,C0979637,0.006537805571347358
C3714514,C0710782,0.006535947712418302
C0677042,C0989249,0.006535947712418302
C0860062,C0973812,0.0065359477124183
C1565489,C4048535,0.0065359477124183
C0032326,C2343627,0.006534524068830321
C0085762,C0979757,0.006532897806812879
C0003578,C0979820,0.006532066508313539
C0745283,C2343627,0.006531678641410843
C0020598,C4082743,0.006531204644412192
C0021308,C1359886,0.006530507714962546
C0020456,C1639201,0.0065292096219931265
C1704493,C4048845,0.006527415143603133
C0264490,C0981188,0.006526806526806527
C1849718,C0693367,0.006526315789473684
C0002064,C0994978,0.006525285481239805
C0085631,C0979637,0.006524822695035462
C0003873,C1169852,0.0065245759025663345
C0018946,C0938981,0.006524575902566334
C0006826,C0989249,0.006524317912218269
C0264490,C4281944,0.006523594683575174
C0019151,C4048475,0.006522829904666333
C0001125,C0711421,0.006522485410230003
C0012634,C3887889,0.006521739130434782
C0022658,C0716159,0.006521739130434782
C0600688,C0774583,0.006521122767224269
C0000921,C0980636,0.00652090525508247
C0036974,C0710782,0.006520450503852994
C0085605,C0689877,0.006516892471274224
C1168329,C0875706,0.006516587677725118
C0034186,C4048845,0.006516072980017377
C0751781,C2343627,0.006516072980017377
C0546817,C4281882,0.006516012754748371
C0039239,C0981367,0.006515906477577616
C0019123,C0875706,0.0065127294256956784
C0043144,C0938968,0.0065127294256956784
C0151908,C0693367,0.006512605042016806
C0019080,C0938981,0.006510416666666667
C0028778,C3887765,0.00650872168706066
C1517205,C0981359,0.006508422664624809
C0011860,C4281899,0.006507963692413084
C0006826,C0994978,0.006506180871828237
C0302148,C0977809,0.0065050266114725025
C0027651,C4316969,0.006504065040650407
C2830004,C4082779,0.006502775574940525
C0020437,C4048845,0.006501950585175553
C0398738,C1814027,0.006500000000000001
C0600688,C4282056,0.006499938095827659
C1265876,C0979637,0.006499011020062166
C0013404,C0710782,0.006497341996455996
C0151705,C4048475,0.006496751624187907
C0333288,C4048845,0.0064963187527068
C0043144,C4316969,0.006496142915144134
C0017181,C4282061,0.006495308943540777
C0021400,C4282007,0.006495012758060774
C0039239,C0978604,0.006494646305072846
C0015970,C4048845,0.006493506493506494
C0010200,C0981517,0.006493506493506494
C0021308,C0687868,0.006493506493506493
C0006266,C0688621,0.006493506493506493
C2830004,C4281882,0.00649171270718232
C0085631,C4082774,0.006491633006347373
C0021308,C3888358,0.006491164803461955
C0020456,C4082743,0.006491164803461955
C0149801,C1585531,0.006490496059341678
C0036974,C2920421,0.0064904960593416775
C3714514,C0980955,0.006487353305634522
C0032227,C0690675,0.006487025948103792
C1565489,C4082743,0.006486486486486487
C0575090,C4082778,0.006485849056603775
C0026764,C0875706,0.006485849056603773
C0022658,C0689877,0.006482429205049471
C0022658,C0710782,0.00648202710665881
C0011860,C0938971,0.00648142206250401
C0242656,C0981517,0.006480970766685052
C0018799,C4048845,0.0064794816414686825
C0546817,C4048933,0.006479481641468682
C0006266,C0981359,0.006478658536585366
C0600688,C0981188,0.006478482184173994
C0013404,C0989249,0.006478209658421673
C0009676,C0995060,0.006478041345146233
C0039239,C0593736,0.006476683937823835
C0856054,C0981517,0.006476505443020531
C0014591,C4048475,0.006474103585657371
C0745283,C0980636,0.006473724295506474
C0009676,C0710781,0.006473267801486453
C2364135,C0688621,0.006472491909385113
C0009492,C0978624,0.006471716203259826
C1140999,C0688621,0.00646900269541779
C2830004,C4082647,0.006467913087417888
C0010340,C4048475,0.006467661691542289
C0340194,C0978624,0.006465517241379309
C0751781,C3887855,0.006464646464646465
C3714514,C4082638,0.006464445549477871
C0027651,C4282050,0.00646405080517124
C0546817,C0939651,0.006463969355997128
C0034063,C4082774,0.006463659867854064
C0020456,C4082638,0.006463642013673089
C0015970,C0978624,0.006462422211584489
C0302148,C1359886,0.006462345639516284
C0267026,C0978624,0.006460875807609475
C0302148,C0981738,0.006458557588805167
C0002064,C4082780,0.006457953109644815
C0085631,C1585531,0.006457564575645757
C0041948,C0981359,0.006456513482719332
C0028778,C0981517,0.006453384594260607
C0019158,C4048475,0.006451612903225807
C0677042,C3887855,0.0064516129032258064
C2830004,C4281975,0.006449116471043468
C0042963,C1169852,0.006448839208942392
C0010340,C0875706,0.006447831184056272
C0043144,C0774583,0.0064473309945956205
C0751781,C0980636,0.006446719757299962
C1265876,C4082780,0.006446188340807176
C0235480,C0981442,0.00644468313641246
C0000833,C0691089,0.0064432989690721655
C0036974,C4082780,0.0064416748354572196
C0038358,C0978252,0.006440464970153943
C2183328,C0875706,0.006440281030444965
C1510453,C0875706,0.006440281030444965
C0028754,C0875706,0.006440281030444965
C0023882,C4048475,0.006438831104507182
C0022658,C0938981,0.0064377682403433485
C0085577,C0978252,0.006437431307897629
C0151744,C1585531,0.006436781609195402
C0264490,C0774583,0.006436346426881212
C0151908,C0978252,0.006434400502197113
C0043144,C0693367,0.00643420506434205
C0011860,C4082778,0.006430868167202572
C0003962,C0975411,0.006430868167202572
C0038358,C4282054,0.006430155210643015
C0043144,C0980346,0.006428988895382817
C0010200,C0978624,0.0064285714285714285
C0741439,C0981359,0.006427221172022685
C0085577,C0978624,0.006427041180671268
C0746883,C4282000,0.006426376082704667
C0042963,C0978252,0.006426332288401254
C0016385,C0687868,0.006425431180250254
C1561643,C0981359,0.006424792139077854
C0546817,C0980636,0.006424792139077853
C0003811,C1169852,0.006423982869379016
C0238052,C0978252,0.006423311922293593
C0917801,C0981188,0.006422924901185771
C0017181,C0979637,0.006422786931024853
C0028961,C1585531,0.006422018348623853
C0031039,C0875706,0.00642148277875073
C0039239,C0774583,0.006420545746388444
C0032326,C0688621,0.006420545746388443
C0741439,C4048845,0.006418485237483953
C0018946,C0976856,0.006418168353492964
C0027651,C0989249,0.006417736289381565
C0038454,C0989249,0.006417736289381565
C0003578,C0981359,0.00641751604379011
C0035410,C4282000,0.006417410714285715
C0151744,C0978604,0.006417112299465241
C0028778,C0710780,0.006416683376779627
C0432255,C0691089,0.00641573994867408
C3714514,C0690321,0.006412997007268063
C0150055,C0691089,0.006412997007268063
C2183328,C0975411,0.006412311638345624
C0264490,C0689399,0.006411969008816457
C0020456,C0690321,0.00641025641025641
C0017168,C0691089,0.006407518154634772
C0860062,C4281882,0.0064057930650327265
C4761312,C0977786,0.006405425772418991
C0040053,C0981359,0.00640542577241899
C2830004,C0710780,0.006405124099279424
C0151744,C2920421,0.006404901141743247
C0026946,C0691089,0.006404782237403929
C0042373,C0691089,0.006404782237403929
C0026771,C4048954,0.006404593639575972
C0239981,C0782173,0.006403118040089087
C0007789,C0691089,0.006402048655569783
C3714514,C4282007,0.006402048655569782
C0036974,C0981442,0.0064
C1320835,C0782173,0.006399554813578186
C1704493,C0691089,0.0063993174061433445
C0836924,C4082778,0.006399069226294358
C0018681,C0875706,0.006399069226294358
C0037199,C4282000,0.006397774687065369
C0039239,C1814189,0.006397306397306396
C0026266,C0691089,0.006396588486140726
C0344315,C4048475,0.006394490900147566
C0042963,C4082647,0.0063939916776616255
C0037088,C0975411,0.006393861892583121
C0151603,C0782173,0.006392440244580322
C0085605,C0981359,0.006390977443609023
C0002064,C4282005,0.006389776357827475
C1135191,C0687868,0.006388702084734364
C0267963,C4048916,0.0063882063882063885
C0009566,C0875706,0.006387921022067363
C0020456,C0977439,0.006386303417351723
C1514893,C4082779,0.006385696040868456
C0026771,C0691089,0.006385696040868455
C0021141,C4082641,0.006385068762278979
C0001883,C0981188,0.0063850687622789785
C0546817,C4082647,0.006384272395622213
C2364135,C0875706,0.006384213580963435
C0006826,C0977439,0.006383267689800353
C0012359,C4281882,0.0063826835021506875
C0013404,C0976856,0.006381934216985764
C0039070,C0977439,0.006381101079356459
C0150055,C0711421,0.006380716058135413
C0028961,C4281882,0.006380027739251041
C0018790,C0782173,0.00638002773925104
C0038454,C0687883,0.006379585326953748
C0013404,C0981442,0.006379585326953748
C0032227,C0710299,0.0063778315372773255
C3159311,C0691089,0.006377551020408163
C0085682,C0691089,0.006377551020408163
C0013404,C0691212,0.006375463082622555
C0038395,C0691089,0.006374840628984276
C1510453,C0691089,0.006374840628984276
C1849718,C0975411,0.006373486297004461
C0268529,C1178147,0.0063731170336037085
C0041948,C0875706,0.0063731170336037085
C0028754,C0981188,0.006372549019607844
C0264490,C0710780,0.006371963361210673
C1135191,C0710783,0.006371814092953523
C0700148,C0691089,0.006369426751592358
C0333288,C0691089,0.006369426751592358
C1565489,C4282005,0.006367736800212257
C0010340,C3887765,0.006367736800212256
C0234233,C0994978,0.006367346938775511
C0038358,C4048954,0.006366630076838639
C1565489,C0710781,0.006366307541625858
C0235480,C4048475,0.006366307541625858
C0302148,C0712925,0.006366182836771072
C0032227,C0712925,0.006366182836771072
C0021400,C0976856,0.006364749082007345
C0340643,C0774481,0.006363347120585428
C2183328,C0690675,0.006362672322375398
C0008350,C3887765,0.006362672322375397
C0015672,C0875706,0.006362058993637941
C0745283,C4048475,0.006360078277886498
C0022661,C0712925,0.00635970490969219
C1140999,C0975164,0.006359300476947535
C0032290,C0691089,0.00635862653666808
C0022660,C3887765,0.006357615894039734
C0001883,C4048916,0.006356968215158925
C0031039,C0981188,0.006356968215158925
C1517205,C0711421,0.006355932203389831
C0036572,C0688621,0.00635593220338983
C0026266,C0774481,0.0063532401524777635
C0001125,C4282054,0.006352683461117196
C0034065,C4282000,0.006351836509251588
C0596601,C0975411,0.0063512226103524935
C0596601,C0981517,0.006350959547148973
C0017181,C0687883,0.006349206349206349
C0860062,C0773592,0.006349206349206348
C0018965,C4082774,0.006348290290001442
C0038454,C0980636,0.006348020911127707
C0010200,C0875706,0.006347374495095211
C0027051,C0875706,0.006347374495095211
C0012359,C4281975,0.006347150259067357
C0677042,C0994978,0.006346623270951993
C4761312,C0976856,0.006346106907493288
C0024115,C3887765,0.006345848757271284
C0003486,C0981738,0.006345651362448676
C0024115,C0691089,0.00634517766497462
C0234233,C0975411,0.006345177664974619
C0085631,C4048475,0.006344558321132261
C0027651,C4282054,0.006344344782323343
C0011860,C4316969,0.006344171292624901
C0149801,C0875706,0.006343713956170704
C0023895,C0773592,0.006343452650657
C0520863,C0782173,0.0063430777716492
C0019079,C0691089,0.006342494714587738
C0003873,C0981188,0.006341463414634147
C0410422,C4048916,0.006341463414634147
C0009566,C0782173,0.006341328921974084
C0032227,C0977786,0.006340917568071616
C1265876,C0980955,0.006340183646698732
C0038454,C4082779,0.0063391442155309044
C0018932,C0975411,0.006337135614702155
C0001973,C4083864,0.006336405529953917
C0432255,C4083864,0.006336405529953917
C0019079,C0981188,0.006335282651072124
C1320835,C1639201,0.00633356790992259
C0442874,C1178147,0.0063327576280944155
C0302148,C0687939,0.006332453825857519
C1849718,C2343627,0.006331877729257642
C1849718,C0710783,0.006331471135940411
C0028778,C0980955,0.0063314169274434175
C0036572,C4048954,0.006330495524994543
C0032326,C0875706,0.006329113924050633
C1514893,C0975164,0.006327683615819209
C0038358,C0782173,0.0063256325632563256
C0021308,C1814189,0.006325377414185714
C0677042,C4048954,0.006324972737186478
C0013404,C0974988,0.006323277565538137
C2830004,C0710781,0.00632295719844358
C0039239,C4282051,0.006321052879852824
C0085577,C3887765,0.006320779562812746
C0001623,C1636717,0.00631911532385466
C0022661,C0687939,0.006319115323854659
C0015672,C0691089,0.006318449873631003
C0264490,C0981442,0.006317451961042379
